word,entropy_bits,expected_remaining,worst_case_remaining,is_possible_answer,frequency_score
ghyll,3.505423,435.6842,916,0,0.884233
gooks,3.505349,432.7866,893,0,0.931965
haffs,3.505337,353.5685,722,0,1.014039
hoghs,3.504662,391.0441,822,0,0.954428
jhala,3.504638,382.5093,814,0,0.998488
onion,3.504165,418.3063,868,1,0.949460
sadza,3.504158,367.6773,783,0,1.013607
spuds,3.504041,448.1464,938,0,0.924190
scums,3.503725,447.0458,926,0,0.932397
added,3.502644,327.7153,600,0,1.153780
bobak,3.502507,375.8043,701,0,1.055508
poddy,3.502485,452.3944,939,0,0.980778
jalap,3.502296,403.5140,851,0,0.975162
dumky,3.502017,477.3015,986,0,0.921166
bulbs,3.502002,403.9624,823,0,0.974298
mucic,3.501821,430.0298,883,0,0.915335
kawas,3.501763,401.4078,842,0,0.949244
voulu,3.501384,393.8942,840,0,0.972786
ovoid,3.501296,427.1443,879,1,0.918790
dzhos,3.500927,356.2536,751,0,0.958963
khazi,3.500636,343.6238,651,0,1.046652
avgas,3.500268,388.0963,788,0,0.944708
skegg,3.500157,363.9313,672,0,1.084665
zygon,3.499647,419.1495,874,0,0.929806
jagra,3.498792,366.4151,738,0,1.026566
kacha,3.498654,430.9214,890,0,0.939093
myxos,3.497936,384.5905,794,0,0.949460
lusks,3.497646,422.0350,867,0,0.927646
issei,3.497100,308.6225,581,0,1.101728
fuzee,3.497078,395.8259,838,0,0.990281
kombu,3.495355,424.4324,893,0,0.902592
dohyo,3.494965,428.4436,899,0,0.893737
iambi,3.494557,354.4963,684,0,1.009935
chaff,3.494536,421.7793,847,1,0.992657
cubic,3.494522,428.4151,885,1,0.921814
sowps,3.494514,438.9819,920,0,0.954428
cusum,3.494436,451.7706,926,0,0.913607
gammy,3.493067,425.6955,852,0,1.028078
embox,3.493063,366.0324,608,0,1.073218
favas,3.491312,399.6281,825,0,0.961987
spiks,3.491147,453.3948,939,0,0.952484
typps,3.489940,391.3257,823,0,0.952916
stymy,3.487834,389.0639,807,0,1.059179
scugs,3.487810,424.4721,883,0,0.934989
noons,3.487696,430.0661,884,0,0.963283
jowly,3.487380,396.2259,824,0,1.030022
ozzie,3.486680,281.5866,455,0,1.178834
yacka,3.486462,403.2376,836,0,0.958315
abamp,3.485663,429.7629,898,0,0.913175
fezes,3.485152,379.7940,784,0,0.988121
guava,3.484916,409.4441,828,1,0.939093
nying,3.484888,437.7715,916,0,0.945356
jouks,3.484525,397.3827,836,0,0.973866
swops,3.484441,444.9361,920,0,0.950756
unmix,3.484322,409.2004,856,0,0.934125
scoff,3.484284,380.0333,800,1,0.994168
boogy,3.484217,494.1205,1004,0,0.961123
fifth,3.484034,437.6454,901,1,0.959179
gemmy,3.484006,396.7123,682,0,1.078186
spifs,3.483094,441.2523,924,0,0.950324
gunny,3.482909,508.7521,1026,0,0.957667
hakam,3.482904,435.4596,909,0,0.899784
ummah,3.482753,381.5754,730,0,0.976242
bindi,3.481299,468.7201,970,0,0.920518
skids,3.481248,411.6367,877,0,0.954860
jolls,3.480311,377.4916,779,0,0.980778
immew,3.479608,350.3486,635,0,1.049244
dadas,3.479116,384.3063,795,0,0.968251
gizmo,3.478864,409.8717,808,0,0.941685
cluck,3.478325,474.8436,961,1,0.937149
laxly,3.478243,403.2756,831,0,1.069546
malax,3.477795,427.7810,891,0,0.967171
mofos,3.477579,442.2173,897,0,0.900864
kinks,3.477302,401.7404,840,0,0.968898
pimps,3.477125,431.5348,883,0,0.930670
wexes,3.476842,392.8324,807,0,0.972138
coffs,3.476347,387.2091,800,0,0.964363
imids,3.476054,398.5732,820,0,0.930670
whews,3.475702,378.9387,664,0,1.071058
uvula,3.475539,367.3015,702,0,1.029158
zoons,3.475154,416.8773,861,0,0.971058
khaya,3.474966,400.5516,833,0,0.939957
ruffs,3.474295,375.0484,724,0,0.998920
shivs,3.474244,445.1693,929,0,0.959827
potto,3.473399,463.2419,950,0,0.885745
biccy,3.472593,428.4505,889,0,0.973002
combo,3.470719,493.0605,1005,0,0.862203
bambi,3.470691,363.5019,684,0,1.039957
nanua,3.470640,376.7080,765,0,0.962851
yexed,3.469797,394.8056,798,0,0.962419
livid,3.469661,457.8415,928,1,0.916415
oomph,3.469219,481.4527,986,0,0.855724
boomy,3.469039,504.2579,1019,0,0.958531
check,3.469033,435.8138,754,1,1.069978
jetty,3.467381,356.2467,605,1,1.125270
buffe,3.466568,389.8225,747,0,1.040389
choko,3.465905,513.5754,1031,0,0.886177
tufty,3.465655,466.3987,956,0,0.941469
debby,3.464987,399.5097,705,0,1.083801
books,3.464872,460.3676,927,0,0.930238
ixias,3.464788,326.9775,621,0,1.065875
hollo,3.464729,445.9451,920,0,0.881210
zabra,3.464146,386.9240,774,0,1.009935
tappa,3.463931,399.9685,820,0,0.965227
skips,3.463280,453.2920,939,0,0.940389
ragga,3.462584,384.0410,753,0,1.016847
massa,3.462444,427.3983,875,0,0.945140
enzym,3.462059,349.7188,616,0,1.064147
tummy,3.461652,439.3525,900,0,0.973218
fifty,3.461650,413.5158,845,1,1.024190
koppa,3.461490,365.9659,654,0,1.021814
linin,3.461184,438.3823,901,0,0.951836
unbox,3.460850,413.6238,859,0,0.925486
khaki,3.460780,354.0151,660,1,1.039093
lills,3.460187,398.3961,819,0,0.955940
bajra,3.459742,383.9970,768,0,1.031533
fujis,3.458572,400.2553,821,0,0.957019
ciggy,3.458561,419.9443,878,0,0.978618
mumsy,3.457076,463.0268,949,0,0.965227
stuff,3.456565,437.3637,903,1,0.986393
sists,3.455436,417.1114,879,0,1.012311
fully,3.455132,487.7084,981,1,0.954212
sijos,3.454928,362.3140,741,0,1.008423
meffs,3.454926,356.7641,662,0,1.037365
zills,3.454575,391.7508,801,0,0.952700
innit,3.453862,439.2298,911,0,0.950108
furzy,3.453572,416.1438,817,0,1.031317
skunk,3.453267,451.2488,938,1,0.969762
ottos,3.453160,410.7857,841,0,0.931533
yaffs,3.450857,350.7339,706,0,1.016847
ewked,3.450669,431.0536,855,0,0.908855
swigs,3.450139,444.2199,918,0,0.930022
kyaks,3.449858,365.3352,739,0,1.022246
azuki,3.449784,334.4350,525,0,1.052700
jelly,3.449331,370.1404,646,1,1.122246
kebob,3.449121,347.8121,604,0,1.049244
foody,3.448677,497.0268,1009,0,0.955940
sowms,3.448336,451.1840,935,0,0.937581
shash,3.447645,420.3641,827,0,1.066739
spaza,3.447476,416.7287,853,0,1.000864
quoll,3.446862,424.3339,890,0,0.947084
yowza,3.446541,351.0631,627,0,1.047732
byssi,3.446445,393.6704,795,0,0.940821
grrrl,3.445881,386.7659,801,0,0.955292
nyaff,3.445313,363.9270,747,0,0.992225
malam,3.444967,442.1378,908,0,0.958531
mokos,3.444537,451.9840,920,0,0.895896
kexes,3.444446,385.4363,800,0,0.961987
highs,3.444437,406.3857,840,0,0.926566
kabob,3.444295,367.3680,701,0,0.999136
whump,3.444242,483.4138,989,0,0.834557
gooby,3.444086,495.9667,1004,0,0.937365
kvell,3.443770,412.5283,765,0,1.002160
japan,3.443518,406.6976,844,0,0.937149
plump,3.443384,467.8259,953,1,0.892009
masas,3.441994,425.5840,875,0,0.937365
disks,3.441455,424.5058,877,0,0.898056
bunny,3.440731,490.4825,998,1,0.955940
faddy,3.440644,428.7650,849,0,1.026782
kavas,3.439672,423.1624,869,0,0.934773
amass,3.438971,426.2449,875,1,0.938013
kukri,3.438354,347.5909,675,0,1.007991
appal,3.438154,432.7227,867,0,0.947084
wojus,3.437657,402.4981,835,0,0.954860
assay,3.437651,391.1227,797,1,1.004752
baggy,3.437078,434.8678,862,1,1.030238
cobby,3.436585,434.0860,904,0,0.978834
dodgy,3.436130,479.6747,970,1,0.955724
swims,3.435824,438.5266,908,0,0.927430
xebec,3.435595,412.1162,845,0,0.920950
jills,3.435248,393.7551,802,0,0.952916
zebec,3.435240,410.1205,842,0,0.920734
kokam,3.435174,366.9784,696,0,1.010799
gaffs,3.434977,370.6467,746,0,0.989849
kilim,3.434646,442.2268,911,0,0.890713
emmys,3.434134,346.1793,580,0,1.077322
gamba,3.433719,463.3438,930,0,0.888985
yampy,3.433302,421.3352,843,0,1.020518
poofy,3.432876,483.2246,990,0,0.939525
jefes,3.432499,381.9244,783,0,0.962635
papas,3.430413,421.1201,865,0,0.960907
hatha,3.429336,409.3205,840,0,0.968898
vakas,3.428086,423.6540,869,0,0.931749
sumps,3.427882,507.9849,1023,0,0.893521
quaky,3.427739,369.4726,745,0,1.071922
ibrik,3.425701,394.4531,785,0,0.948164
woody,3.425437,515.8873,1031,1,0.938877
sughs,3.424136,471.1546,964,0,0.905184
kloof,3.423720,462.1430,939,0,0.881857
vulva,3.422744,374.1456,702,0,1.031749
hoppy,3.422460,437.1754,899,0,0.961123
yolky,3.421623,399.8674,822,0,1.014255
quill,3.421177,428.8013,892,1,0.940605
spugs,3.420688,489.1235,993,0,0.895464
jaaps,3.420470,405.3698,848,0,0.975594
rubby,3.420402,416.9888,803,0,1.013391
snuff,3.420143,434.1283,895,1,0.938013
pikis,3.419334,458.9922,939,0,0.901944
deedy,3.418701,426.4281,810,0,1.004104
manna,3.418146,449.7775,907,0,0.930886
knock,3.417121,453.8916,935,1,0.942117
kippa,3.415498,386.2665,690,0,0.993952
tuffs,3.414342,437.1927,903,0,0.934989
dippy,3.414162,480.8773,970,0,0.938445
jocks,3.413864,411.5071,839,0,0.946436
doggy,3.413506,479.4985,970,0,0.953996
jacky,3.413221,410.4756,827,0,1.037797
niffs,3.412831,401.2117,819,0,0.945788
nobby,3.412302,423.9616,874,0,0.988121
miggs,3.411689,431.4207,864,0,0.910151
skaws,3.411622,428.2328,842,0,0.991361
vigil,3.410714,485.8406,972,1,0.888553
hikoi,3.408455,386.5266,785,0,0.913175
aquas,3.407547,370.5283,742,0,0.979698
waddy,3.406546,435.4795,854,0,1.009719
hooky,3.406530,473.8700,968,0,0.940173
eeven,3.406275,438.1361,882,0,0.933261
skims,3.405815,443.7179,915,0,0.923542
mosks,3.405112,451.4812,920,0,0.893952
kutus,3.404798,439.3732,905,0,0.933693
nudzh,3.404243,442.3996,909,0,0.872354
gliff,3.404168,474.3322,959,0,0.917279
impis,3.403730,436.1179,883,0,0.894600
dibbs,3.402856,412.6052,829,0,0.914471
yeuky,3.401703,359.9071,605,0,1.100648
lazzo,3.401325,326.5032,628,0,1.082289
hushy,3.401146,441.9305,906,0,0.965227
quass,3.400855,378.7434,742,0,1.025702
zaman,3.399959,437.6549,894,0,0.916847
dyked,3.398843,385.1641,705,0,1.009071
baiza,3.397498,397.5330,783,0,0.981210
accas,3.397244,392.9732,793,0,0.947300
motto,3.396828,493.4181,986,1,0.857451
nohow,3.396585,476.6225,959,0,0.878186
kyack,3.396491,412.6968,836,0,0.986393
skogs,3.396001,431.3516,893,0,0.932613
gabby,3.395878,436.3737,862,0,1.004320
spivs,3.395739,468.2371,958,0,0.927646
inion,3.395248,429.1927,868,0,0.947948
kylix,3.394664,409.5149,838,0,0.912095
vigia,3.394456,427.0268,750,0,0.981425
lummy,3.394454,461.4501,920,0,0.951836
izzat,3.393034,336.4125,639,0,1.075378
bokos,3.392587,463.7006,927,0,0.896760
pewee,3.390722,477.2626,969,0,0.938229
dowds,3.390634,438.1914,877,0,0.913823
totty,3.390600,441.8363,907,0,0.984017
spiff,3.389730,446.4428,924,0,0.948164
matza,3.388886,423.7499,850,0,0.955508
wigga,3.388027,408.0212,708,0,0.991793
unwon,3.387617,440.1715,895,0,0.897624
cuddy,3.387105,483.8492,982,0,0.923542
shoos,3.387002,487.8976,986,0,0.920518
fussy,3.386642,484.8877,979,1,0.936285
quick,3.386519,460.2112,938,1,0.930022
pommy,3.385858,491.5875,984,0,0.946436
woopy,3.385768,508.7287,1017,0,0.924406
mugga,3.384308,451.1970,789,0,0.956371
zitis,3.384046,410.4765,856,0,0.959827
hahas,3.383910,400.4721,827,0,0.948812
pudus,3.383310,467.2186,938,0,0.886177
rurus,3.383137,412.6173,803,0,0.949460
apoop,3.382497,409.1711,729,0,0.969762
zooty,3.382110,440.2838,890,0,0.996328
afara,3.381759,398.3901,800,0,0.988769
mucus,3.381710,468.1551,926,1,0.887473
sassy,3.381028,398.7633,797,1,1.117279
daffy,3.380657,430.5153,849,0,1.003240
sucks,3.380503,504.6734,1009,0,0.896112
vinic,3.379886,478.6864,966,0,0.898704
hippy,3.379777,453.5754,915,1,0.933261
kobos,3.379362,463.9909,927,0,0.873434
stoss,3.379191,413.6065,841,0,1.038877
baffs,3.378813,383.7110,761,0,0.988121
muzak,3.378433,431.5011,813,0,0.946436
mixup,3.378125,456.8186,928,0,0.870194
wisps,3.377972,458.3676,928,0,0.877106
nakfa,3.376547,428.0099,860,0,0.904536
zinky,3.375457,451.3292,926,0,0.964363
zooid,3.375095,454.0730,915,0,0.918359
widow,3.375059,430.2674,863,1,0.923758
skews,3.374770,422.8920,738,0,1.026782
tubby,3.373161,451.1780,912,0,0.949460
navvy,3.373024,394.9136,773,0,1.047516
limbi,3.372987,437.5572,892,0,0.886825
goofy,3.372803,513.7447,1026,1,0.913823
zakat,3.372602,423.8346,880,0,0.941901
bivia,3.372412,423.6367,740,0,0.991361
walla,3.371243,473.7715,946,0,0.912959
kotow,3.370028,469.3758,940,0,0.870626
cusks,3.369787,510.8886,1009,0,0.865011
nuddy,3.368964,476.9836,956,0,0.932829
hoosh,3.368579,491.0328,986,0,0.916199
gumma,3.367945,451.7637,789,0,0.955076
shahs,3.367124,424.2717,827,0,1.013607
subby,3.366560,460.9940,940,0,0.975162
middy,3.366220,498.0108,988,0,0.924622
divis,3.365721,455.3240,902,0,0.890713
bwazi,3.364649,378.2855,695,0,1.006263
giddy,3.363647,510.5525,1007,1,0.927214
whoop,3.362901,529.5425,1045,1,0.830022
laval,3.362791,494.7978,982,0,0.901080
kiddo,3.362171,420.4851,820,0,0.908855
dykey,3.362140,384.4229,705,0,1.062203
dadah,3.361680,455.6851,927,0,0.887257
cocos,3.360459,461.1089,914,0,0.902592
soops,3.360456,499.1961,1004,0,0.917711
filmi,3.360156,467.9607,937,0,0.891793
smugs,3.359819,505.4467,1007,0,0.869762
bajan,3.359704,449.8683,910,0,0.924190
vexes,3.359452,420.7348,842,0,0.944060
bosks,3.358981,461.7447,927,0,0.894816
lolog,3.358633,497.3810,989,0,0.841037
cocky,3.358459,472.6173,951,0,0.957235
wussy,3.358201,484.2069,979,0,0.919222
pooja,3.356555,417.3343,720,0,1.002376
cezve,3.355303,457.3490,924,0,0.928078
doffs,3.354239,414.7788,831,0,0.911879
audad,3.354207,444.5197,846,0,0.897408
luffs,3.351812,429.2497,853,0,0.913607
moppy,3.351677,493.2618,984,0,0.934341
jesus,3.351434,366.2855,664,0,1.031533
chock,3.350895,526.0341,1031,1,0.919006
zamia,3.350824,408.1905,775,0,0.943413
khaph,3.350718,445.9210,865,0,0.935637
janny,3.350461,420.7978,826,0,1.039957
biggs,3.349520,437.6263,862,0,0.911015
bombs,3.349463,440.5559,878,0,0.925486
vughy,3.348303,481.8786,968,0,0.883801
bimbo,3.347959,427.1425,822,0,0.926134
vutty,3.347850,470.6726,946,0,0.912095
ninon,3.347393,435.0207,868,0,0.946004
gazoo,3.346376,398.9102,752,0,0.961987
allyl,3.346245,426.6078,846,0,0.985097
mahwa,3.345902,453.4518,900,0,0.878834
gungy,3.345791,519.8803,1026,0,0.934773
titty,3.345526,458.7728,926,0,0.956156
swobs,3.344522,465.3749,937,0,0.911015
mamas,3.343979,436.8436,875,0,0.933261
poovy,3.342728,521.4803,1035,0,0.916847
junks,3.339911,462.2017,928,0,0.895032
gooky,3.339418,504.4048,1012,0,0.915983
faggy,3.339019,452.9274,875,0,0.996328
woofs,3.338706,496.8048,967,0,0.877106
cuppy,3.338378,502.6268,1005,0,0.905400
gruff,3.338302,465.8199,919,1,0.909287
jagas,3.337993,412.6432,833,0,0.928294
wexed,3.337678,496.8808,968,0,0.882721
dixit,3.335890,485.4086,973,0,0.902376
fedex,3.335356,478.9793,940,0,0.889633
funny,3.335268,512.7210,1022,1,0.922030
piggy,3.334356,494.1698,981,1,0.922462
jesse,3.333299,434.8350,881,0,0.937149
ewhow,3.331879,377.8562,632,0,1.053564
chick,3.328464,533.3102,1042,1,0.912527
biddy,3.328443,514.8937,1009,1,0.925486
jenny,3.327206,398.6026,663,0,1.090065
syphs,3.325616,494.8946,990,0,0.870626
hypha,3.324464,408.2734,756,0,0.938229
unfix,3.323028,446.0721,898,0,0.887041
nanny,3.322251,427.8553,836,1,1.031965
yucch,3.322152,510.0799,1009,0,0.851188
boofy,3.320870,532.0436,1046,0,0.912095
gobbi,3.320753,430.8540,836,0,0.920086
vivda,3.320625,410.9093,708,0,0.988553
ninja,3.320096,392.1369,686,1,1.017279
jotty,3.318739,448.7685,902,0,0.967819
pipit,3.318652,500.9974,997,0,0.892657
leeze,3.318396,437.6471,879,0,0.956587
dobby,3.317975,500.0333,992,0,0.926350
lolly,3.316577,456.4419,916,0,0.967819
whows,3.315815,466.0678,923,0,0.920086
wynns,3.315644,464.3270,919,0,0.868467
femmy,3.315469,430.7149,704,0,1.042549
gippy,3.314061,496.7633,981,0,0.909071
moggy,3.313150,504.8557,994,0,0.922030
kicks,3.313017,436.2760,871,0,0.906911
potoo,3.312977,480.8730,950,0,0.884233
boppy,3.312664,483.4881,968,0,0.935205
dewed,3.312660,509.4786,981,0,0.875810
sooms,3.311668,514.0592,1020,0,0.900864
axman,3.311402,456.3322,887,0,0.884881
bunjy,3.311178,498.4255,991,0,0.928726
zombi,3.310352,418.9032,809,0,0.911015
assam,3.309546,447.0587,875,0,0.883801
cuffo,3.309063,469.8190,923,0,0.879482
which,3.309004,520.8790,1023,1,0.889849
kvass,3.308684,447.1849,869,0,0.929806
lazzi,3.307899,344.1387,660,0,1.060907
zimbs,3.307458,424.6026,841,0,0.876026
edged,3.305031,480.0488,920,0,0.874082
falaj,3.304267,466.5257,933,0,0.928078
deeve,3.303421,521.9192,1024,0,0.896328
sexes,3.303371,438.7952,885,0,0.949460
bisks,3.302893,468.6164,925,0,0.866955
kinky,3.301986,467.1935,943,1,0.952916
buxom,3.301326,500.2484,981,1,0.865875
shojo,3.300483,485.0164,972,0,0.908855
humus,3.300247,503.5719,987,1,0.850540
diffs,3.299978,445.0354,874,0,0.884017
ganja,3.299949,465.3084,910,0,0.906263
hewgh,3.299020,441.9227,801,0,0.952484
booky,3.298855,534.2510,1048,0,0.914255
fogou,3.298618,507.0449,1002,0,0.839957
jolly,3.297797,456.4963,909,1,0.964795
fiqhs,3.297738,441.7749,882,0,0.899136
houff,3.297572,473.0985,947,0,0.865227
sunns,3.297502,507.5806,1015,0,0.898272
kaiak,3.297010,412.1421,826,0,0.946436
thymy,3.296669,468.6052,934,0,0.923542
waqfs,3.296199,401.4216,784,0,0.944492
peeve,3.293974,520.0635,1022,0,0.892657
mosso,3.292515,519.6972,1020,0,0.836501
bazoo,3.292394,419.1469,775,0,0.960259
sowfs,3.291825,483.9374,967,0,0.891145
myopy,3.289517,494.9585,984,0,0.919222
deked,3.289488,477.1633,936,0,0.876242
jinns,3.287294,452.5922,901,0,0.920734
dubbo,3.286482,495.9737,961,0,0.857451
pouff,3.286470,471.2082,949,0,0.866739
imshi,3.286360,427.6246,850,0,0.880130
keeks,3.285411,426.5508,812,0,0.924838
hobby,3.283715,473.9495,944,1,0.921166
tutti,3.283672,471.2618,918,0,0.893737
jambu,3.280504,416.8402,800,0,0.934341
dilli,3.279119,508.6147,995,0,0.848380
cwtch,3.278954,535.6445,1027,0,0.868251
yummo,3.278761,463.2687,907,0,0.878834
jimpy,3.277999,494.4981,974,0,0.900000
jembe,3.276769,468.1050,930,0,0.878402
vodou,3.273505,510.7503,1001,0,0.826782
babas,3.272209,442.2536,872,0,0.933261
ngana,3.272029,471.7352,926,0,0.889849
amman,3.269575,471.6030,907,0,0.874082
egged,3.269411,481.0674,920,0,0.872354
pumps,3.269040,529.9106,1023,0,0.845140
boggy,3.267908,513.7672,1004,0,0.922894
yacca,3.267193,453.4346,891,0,0.892009
niffy,3.265823,476.2639,941,0,0.929806
lulls,3.265146,482.1654,944,0,0.870410
zymic,3.265047,438.7901,873,0,0.856587
wanna,3.264939,496.7270,959,0,0.880778
goffs,3.264903,446.3469,876,0,0.882505
jewed,3.264816,497.6782,964,0,0.867819
kipps,3.264070,476.3158,939,0,0.862203
busby,3.263787,482.3400,940,0,0.938445
sojus,3.263446,456.0065,918,0,0.932181
dukka,3.263251,435.9788,760,0,0.929590
scuff,3.260944,480.5654,955,0,0.883801
sulus,3.260423,480.2544,944,0,0.913175
kawau,3.257839,416.5853,811,0,0.872138
cooch,3.257737,595.0086,1130,0,0.866523
nummy,3.257270,503.8432,982,0,0.898488
waffs,3.257111,413.8769,799,0,0.937149
shish,3.254895,509.4147,1002,0,0.944708
puffa,3.252989,441.1754,755,0,0.926566
sukhs,3.252969,536.6527,1049,0,0.850972
usque,3.252839,370.3089,673,0,1.053132
pluff,3.252318,511.6557,1004,0,0.839093
bundu,3.250899,526.4842,1030,0,0.832829
puddy,3.249925,559.0458,1080,0,0.867387
hapax,3.248656,470.4479,934,0,0.851836
duded,3.247573,439.9711,799,0,0.987905
nappa,3.247571,442.2510,860,0,0.890497
pukka,3.247466,453.4769,783,0,0.925918
slyly,3.246541,471.3810,944,1,0.969330
gombo,3.245398,567.4389,1087,0,0.780346
jocos,3.243631,463.7620,902,0,0.875810
omovs,3.243300,487.4181,942,0,0.838229
dusks,3.241575,509.7991,997,0,0.812527
dodos,3.241488,494.1162,947,0,0.854212
femme,3.241302,489.8415,957,1,0.875378
tutus,3.241265,512.8462,1004,0,0.874298
mumps,3.240417,530.7745,1023,0,0.837581
baffy,3.239999,469.1667,893,0,0.972138
jocky,3.238653,476.3641,945,0,0.930454
fabby,3.237583,469.1866,893,0,0.968683
baboo,3.235826,429.0717,783,0,0.955076
husks,3.234036,543.7317,1049,0,0.807343
nimbi,3.233426,487.7559,967,0,0.833477
cuffs,3.230028,493.0553,955,0,0.850972
gobby,3.228611,515.5676,1004,0,0.896976
fucus,3.228321,498.4514,955,0,0.854428
jasps,3.225523,436.0592,848,0,0.926566
muggs,3.224349,533.1469,1007,0,0.824622
lulus,3.221249,490.2674,944,0,0.853132
xylol,3.220726,461.1978,902,0,0.858099
wokka,3.220367,431.2177,729,0,0.960907
vexed,3.220283,530.6596,1010,0,0.854644
miffs,3.218730,472.0143,911,0,0.852052
dowdy,3.218672,535.7171,1031,1,0.897840
ebbed,3.217844,497.0570,937,0,0.856803
nuffs,3.216357,461.2592,895,0,0.860259
poops,3.216267,523.2099,1004,0,0.869330
jumps,3.216195,520.9577,1008,0,0.830454
maxim,3.215782,425.8233,775,1,0.951404
duppy,3.213776,562.6233,1080,0,0.852916
mobby,3.213419,527.2281,1019,0,0.894384
boffs,3.210154,463.9737,897,0,0.880778
gypsy,3.207863,497.7343,982,1,0.884017
fisks,3.207313,514.5464,987,0,0.833045
taata,3.206840,506.0134,996,0,0.888769
biggy,3.206711,529.2333,1016,0,0.895032
ouzos,3.206192,463.6341,907,0,0.857883
spazz,3.205640,440.3564,853,0,0.987905
iodid,3.204938,485.7387,932,0,0.873434
mujik,3.204908,512.5836,987,0,0.826998
webby,3.203994,448.6847,743,0,1.001728
bacca,3.203927,517.9849,993,0,0.863283
jawan,3.203820,483.0683,943,0,0.864579
biffo,3.203333,463.4795,869,0,0.881425
sowff,3.203183,489.4320,967,0,0.888985
squiz,3.201709,450.2156,898,0,0.922246
mythy,3.201376,482.8575,934,0,0.897408
lezzy,3.201302,386.4799,654,0,1.087905
dojos,3.196032,487.2065,933,0,0.850324
woofy,3.195671,576.7045,1095,0,0.861123
simis,3.192484,520.2907,1018,0,0.852916
widdy,3.188945,549.1028,1043,0,0.874514
bobol,3.188555,541.8432,1032,0,0.858099
kaika,3.186342,433.0043,826,0,0.912527
namma,3.185180,475.4639,907,0,0.874298
cubby,3.182037,533.5279,1035,0,0.865443
neeze,3.181912,466.7443,913,0,0.903240
skugs,3.180256,549.3231,1059,0,0.822246
wauff,3.177034,430.4704,794,0,0.895680
kirri,3.175475,465.8086,910,0,0.846652
gummi,3.174939,533.3110,994,0,0.830454
gyppo,3.172791,498.6484,947,0,0.815551
civvy,3.172566,493.7041,959,0,0.903024
sissy,3.172314,480.5784,939,1,0.982073
jafas,3.170754,450.5784,879,0,0.879050
appay,3.170386,505.4829,955,0,0.892225
hooch,3.170203,598.3469,1130,0,0.838661
bifid,3.169212,597.3205,1124,0,0.790065
madam,3.167532,528.2320,1011,1,0.830454
muddy,3.167021,594.3374,1117,1,0.839093
foggy,3.166119,535.9374,1026,1,0.888985
nubby,3.165799,518.7425,998,0,0.874730
skoff,3.164260,490.0298,955,0,0.881425
